umap_x,umap_y
14.7961805138819,0.630321998513576
-17.5509406244207,-1.74819184519761
14.1177030104574,1.04137056875511
6.38362436704529,3.37907296763593
-15.3611336128163,-5.20946865596167
-18.788342852058,-1.7302510031757
-15.6815945599103,-5.65946816852263
-4.24324888454362,3.4584132084137
-17.9510114855261,-6.10198751214032
13.5016053900609,2.71881831957891
-16.4074266983653,8.13159196267853
-18.273822500922,-1.33518003318716
-15.6113480266657,-2.35338817512395
0.204626836147067,7.19723874614358
-17.9266575437801,-1.12963612600314
-19.2581100227757,-4.6555302739604
13.5572838033439,1.26667924971089
-17.7383048987481,-1.08079170775107
-16.4825297315001,-1.46213459189446
7.03193643394148,1.16572065066771
9.43423843936763,4.31525461111873
-4.88307797031532,4.69560271146162
12.7381038800639,-2.94108928956725
13.3909612050151,1.06864083157456
-18.1566597647447,-0.842218535230783
8.42289899845982,0.00907249140214705
1.10678278996587,1.72255971512781
-16.6979862364976,-3.42537418401675
-17.3946897588564,-1.34698259600219
-16.4109791244681,8.49032348492351
1.13138254547808,6.40265890443844
-17.3795793908945,-10.5861383519882
-18.0117514560232,-1.4189245146689
11.2591885644827,0.526804485000393
9.03665771060141,4.43790181681838
8.40129721514716,1.78372417679112
14.5365104370132,-1.01034502930708
-16.4833595071449,-7.16208330367619
12.0398151660334,0.881527905684559
-18.3529096466456,0.247744047551842
-3.21583198059641,3.6986816818951
-18.9920308507793,-1.45879978899946
-17.3090180050394,-0.482900050105511
-17.5076939182304,-10.425870280606
-1.60093607078779,3.97310334956185
5.80366532186703,2.69446499929485
-18.1027394823665,-0.60769120597951
-15.9900443027627,8.99362362788366
13.6105278194718,3.02414337192885
-17.4217671309952,-0.950112793452182
-17.2435286488268,-6.69620630086625
12.8319800364317,2.23339952441877
-16.1140965025778,-2.96938046331881
14.3857469324416,1.50523702511162
7.81404831251914,0.759098161596729
-17.4864389502529,-5.44864376219322
10.8081094816186,-0.312280948561554
-17.8185660775859,-1.82949705572287
6.70745843075648,4.77820179945403
-18.1005104794004,-8.69316285181617
-18.9382089589358,-0.653136607687714
13.3731395594798,0.842105211524314
-15.8725279662403,-4.73619145478047
-16.6196355832528,8.80686397028112
-16.5392120115347,8.82271618960712
15.4357355596149,3.09597206362184
-17.6517813928633,-9.09068343646178
-18.0082205605416,-6.14502080300816
12.7448047008798,2.238916111264
-6.25413489988834,3.47389252312144
-17.0736376762126,-0.921008990644276
13.855659754003,0.830157285572175
-14.8514025527115,-4.62326534256509
-17.4843645095687,-4.78865754804019
2.8278267141811,7.89458162047089
-3.54485737539388,4.10133368750526
-9.70578827885811,-1.18912983880666
10.3923811431255,1.12890945321213
-19.006859704599,-1.47473803290079
-16.2735376242398,8.68090180997797
-16.6575414908679,-9.05664965633613
-17.0864009029006,-1.78573381675476
-16.62403551558,-10.2685598239933
11.4201665789501,4.83878150376893
-17.481815135735,-1.42859561057109
-16.0653449409186,-2.50794478292964
-9.75015697899185,-0.787157973140116
-17.2944569544163,-2.95715264690629
5.33665064641494,-23.9067065912869
-16.7889398789937,-4.76980561270429
-15.7146924266066,-8.15911191633141
-18.7488070370548,-0.129967155689173
-17.8437860908745,-1.97768309630127
15.1072016881941,3.05540255590838
-16.0463198787761,8.98319617949681
-18.2445908148182,-8.30469365550406
-18.4618215165035,-6.50415174483106
8.19659145198227,-5.20033847695151
-15.6110800623833,-6.24678016003863
-18.1446338690439,-1.67733572250198
-18.5855351561171,-6.71244418638078
-16.0367654341996,-2.28936081668924
