"","WT_1wk_WD","WT_4wk_WD"
"1",0.217465884745328,0.00134021732821186
"2",0.217465884745328,0.178738076204909
"3",0.236056967136517,0.70544891909167
"4",0.55774568186578,0.55774568186578
"5",0.249345385502728,0.236056967136517
"6",0.55774568186578,0.217465884745328
"7",0.217465884745328,0.787648717331508
"8",0.70472033279157,0.236056967136517
"9",0.39846309768843,0.41543014022181
"10",0.466263590526449,0.330608282124242
