umap_x,umap_y
-0.171572565814557,-2.15869624677141
-0.561156475904006,0.0191859699832725
-0.920002129580178,-3.37004779692741
-2.13313427592627,1.61297001983246
-2.11237651223801,1.29036302830221
0.661123831985938,2.21383239888224
-1.09937691416189,-3.07202489456699
-1.51752861534031,-2.48596161634433
2.78763545396668,1.0956182558029
0.0917736779039242,-4.49442816312865
-1.7943746258104,-0.780579281613802
-2.06334932155252,0.0827737437481826
-0.264696509873263,0.742684173261696
0.356888761472498,-1.99454115618918
-2.4340250336303,-1.68107322362722
-1.5037155291068,-1.08862431960892
-2.19813744763264,-1.62084851179374
-0.232381553506131,-4.36280771270686
-1.07864360752176,0.405516114065296
-2.24950041572488,-2.58249708207529
2.03197700306157,1.17325018677396
0.25898182177339,0.591678244578365
-2.20936967631827,-2.47820179336429
0.948281348625613,3.22175308781936
-0.485282561046427,0.119838987641441
-0.474447226089564,-3.7963276422978
-0.935054397071577,-2.75283938686433
-1.26979917087919,-1.56281004563942
-0.91587323163249,-3.04617572010992
-0.286818043471811,-0.787494262373028
-2.78789164873874,-2.75586801797458
-1.47154108175926,-1.71726352489839
-1.67726169962771,-1.03490009418953
-1.69665173839257,-0.552618458206449
-1.3900527972614,-2.59552380200055
-1.17038924659792,0.840347684336024
-1.37251234902243,-2.92117411037505
-2.34145086759756,-2.31653840306166
-0.966696925317451,-2.71140338563299
-1.30722466172509,-1.761296786434
-0.16149487188399,2.5345218400784
-0.60002392091721,-1.42399518316651
-1.66349589554149,-1.23963652795588
-1.00646627044379,-2.64852222382781
-0.855725424255065,-3.34235710900144
-2.21674837511273,-1.12622346983229
-0.795824110001932,2.39037645957789
0.471793798338081,-1.63417127681327
-2.28693726866524,-2.08270310370302
-1.98965947135493,0.56824490900124
-2.02766766002347,-2.02247711247395
-2.1631605430079,1.16640176350679
3.13178546189789,0.164361783338012
0.281504489425915,3.52847396970885
-0.531447610400407,2.69519739311392
0.758436046047543,0.98903480488016
-0.656342012230945,-1.46579697029461
-0.608410068182263,-3.30316146330134
-0.122043198957676,-4.48787957737044
-0.498277535035245,-0.157834229718619
-0.725132079086696,-3.19211222119993
-0.436029045402205,-0.207844091185249
-1.68724286832045,-3.55192467192128
-0.727692211184576,-3.46478491038071
-2.58710932640961,-1.20646779296069
-0.407175575978612,-2.38764074411873
-0.914262628391774,-2.2905591895955
-1.51930704392175,-1.42023994283834
-1.13299298107338,-3.58817318660688
-1.45632290198214,-1.03743035671808
-1.33556474188656,-3.86916388947491
0.239286592733774,-1.84798958616267
-0.573710424448733,-4.20585084706255
-0.565987497097627,-4.05297605588284
-0.173893302420693,3.07567907736863
0.0259419807552456,-2.22756884003429
-0.905047495716964,-4.25544914548806
-1.44017588738781,-0.799143448306972
-1.46543446313749,-1.08467134801942
-0.187060876695146,-1.52298657634979
0.78870267485522,0.337406664299555
-0.636820467370854,1.04601850849117
-2.45753099147667,0.002946921037386
-1.55413305751049,-3.2863701456659
1.07215296954582,3.17357119152525
-2.88631085500653,-0.806026135476237
-2.12114594765792,0.489109214797021
0.500230357533886,0.736921258409602
-0.864512376438195,1.76909031952367
-1.35997402171205,-1.67354861774882
-1.50999597127943,-2.14237737241885
-1.57535243485232,-1.85926635344637
0.15656412482288,-1.41069827690887
1.02561719948483,2.92912050854489
0.506240112284579,1.07047022616035
-0.141333331172273,1.57855705498353
-1.49087405134856,0.222621912866332
0.0306309252734768,2.90111734046777
-1.74159062400933,2.54371174859058
0.40578688604429,1.06124469672884
-1.45298466294603,-2.22314670431448
