"","WT_1wk_WD","WT_4wk_WD"
"1",0.0015318229835809,0.00187108257242755
"2",0.00124810410389712,0.00767631302594846
"3",0.000944419209174062,0.0249093474414886
"4",0.0249093474414886,0.00507537230882448
"5",0.000944419209174062,0.00907161536108602
"6",0.00114670347766007,0.00114670347766007
"7",0.0431774321133772,0.0864449421401524
"8",0.443251411819673,0.444642999350017
"9",0.000944419209174062,0.0985489884042281
"10",0.0280341207562174,0.00114670347766007
