"","WT_1wk_WD","WT_4wk_WD"
"1",0.000441298131220938,0.000441298131220938
"2",0.00762595050259789,0.736834506914944
"3",0.00245383401086789,0.0202620996810097
"4",0.00245383401086789,0.00471391097293675
"5",0.583105615850751,0.0932200845596263
"6",0.000708466927090154,0.000441298131220938
"7",0.0106951022998436,0.00674194824496659
"8",0.235674644744046,0.0171413137309208
"9",0.471393708501675,0.104752349529816
"10",0.131789126238328,0.00788370385935366
