"","WT_4wk_chow","WT_1wk_WD","WT_4wk_WD"
"1",0.613397415634648,0.639159990404088,2.12782063709592e-05
"2",0.186736355906802,0.0128451449538811,0.000214872581798968
"3",0.21325765879575,0.186736355906802,0.000214872581798968
"4",0.114670816040735,0.186736355906802,0.0132052731736133
"5",0.138643170308291,0.270921387783988,0.00948213837227769
"6",0.650001251337142,0.0705253551880508,0.00134411756948039
"7",0.186736355906802,0.992179641882033,0.00940246763575812
"8",0.981171059673991,0.0296200554401173,0.525261555097691
